title,label_score
"Bukan Pembanding, Komik Gundala Versi Baru dan",1
"Sinopsis THE LAST Episode 5, - Ra Hati!",0
"Drama BIG Episode, Yoo & Lee Min Jung",0
"Drama THE LAST Episode, Jang Na - Ra",0
"Foto Keluarga Lisa BLACKPINK, Ayah Orang - Banget",1
Desainer Berbakat Italian School Gelar Fashion Mini,0
"Hukuman, Zul Zivilia Mengaku Rindu Anak -",0
Pitt Jadi Istimewa di Kanye West,0
"Suara Dibilang Jelek, Boy William Tak Ngerti",0
"Rumah Lisa BLACKPINK di Thailand, Ciri Khas",1
"Selingkuh, Intim Andy Hui - Jacqueline di Beredar Luas",1
Heboh! ' WARKOP DKI ' Jadi Film Pertama Laksanakan,1
"Di Usia 44, Rasakan Getaran Pertama Kenal Suami",1
Upi Didaulat Garap Film Jagat?,1
"Nikita Mirzani Punya, Menyesal Beli Marmer Juta",0
Fakta Abimana: Nikah Balas Dendam - Baru Ketemu Ayah di,0
"Kenyang Pengalaman Main, Mehnaz Coba Film Layar",0
"Office, Bioskop Indonesia Tayangkan ' THE: ROAR TO VICTORY '",0
Mendes Jelaskan Kondisi Hubungannya Camila Cabello,1
"Ruben Onsu ke NTT, Bakal Peto?",1
Bastian Hidup Dalam Pergaulan Bebas dan Istri Film Ini,1
"Pertama, Sempat Kaget - Tak Mau Jalani Program Kembar",0
"Syarief Mengaku, Hotman Paris Show Bicara",0
Kejutan Ulang Tahun. com: Festival Sampai Miliar,0
"Ria, Wong, dan 8 Lain Ramai Bikin Berhadiah Menarik",1
"Sosok Ari Tulang di GUNDALA, Tebak Perankan?",1
"7 -, Kamu Bisa ' Nikah ' Dengan Oppa Kapanlagi Korea ON",1
"Dijodohkan dengan One, Beby Tak Keberatan",0
"Sinopsis BIG 7, Keputusan Penting Yoo & Lee",0
Gita Ingin Bangkitkan Antusiasme Publik Terhadap Perayaan,0
Shara Lepas Hijab karena Postingan IG: Saya Gak Tau,1
"Sinopsis Drama BIG 8, Kejadian Aneh Gong",1
"Aktris Pernah Perankan Karakter di Drama, Suzy - Lee Sung",1
"Ogah Disebut Settingan, Corbuzier Saat Videokan Aksi Labrak",1
"Sinopsis ' ORANG KETIGA ' Tayang, 22",0
Steel Terinspirasi Jejak Sang Tante di Bidang,0
"Sinopsis ' CINTA SUCI ' Tayang, April",0
"Sinopsis Drama BIG 9, Gejolak Gong Yoo &",0
Fakta Menarik ': ' Yang Perlu Kamu Sebelum,1
"Meriahnya Gelaran Fashion Weekend, Fashionista Hingga",0
"Akui di, Barbie Kumalasari Party dan No One",0
"Barbie Akui Punya Suara Jazzy, yang Bermusikalitas!",1
"Mampir Booth di ON OFF FESTIVAL, Bisa Rp 10 Juta",1
"Nasib Anak William & Harry, Akan Jadi Raja Ataupun",0
"Giovanni Tobing, Ternyata Sudah Sejak Pasca Menikah",1
"Barbie Kumalasari Honor Sekali, Tembus Dua Digit!",1
Barbie Kumalasari Rahasiakan Terjang Advokat: Pansos,0
"Jefri Nichol & Kena Narkoba, Guritno JAKARTA VS",0
"Selalu Diberitakan dari Sisi, Barbie untuk Putrinya",1
"Pernah di AS, Barbie Kumalasari Tak Berasal dari",1
"Posting Video Klarifikasi, Nangis Tersedu -",0
"Angel ' Pamer ' Papa Baru, Doddy: Ada Bekas",1
"Ratna Program Bayi Tabung Dapat Anak, ...",1
Kekayaan Barbie Kumalasari Diragukan: Biarin Saya?,1
"Isu Salmafina Pindah, yang Pernah Diterpa Hal Serupa",1
Agustina Mantan Istri Pasha Ungu Selama Jam,0
"Utami & Pablo Terancam Segera, Farhat Upayakan",0
Agung Hercules Tak Berkata - Saat Baim Wong Beri,0
"Taslim Jadi Sub Zero di ' ', yang Kini Terwujud",0
"Dikecam, Istri Taulany Lewat # & Jadi Trending Topic",0
"Jadi Special Guest Minie TV, Bayaran Beli?",1
"Masalah Panjang, A. Rafiq Alami Galih Ginanjar?",1
"Film ' DUA BIRU ', Remaja Kebablasan Hingga",0
Ramadhan Ternyata Bersahabat dengan Film ' ',0
"Fakta Xana, Bintang ' MULAN ' Juga Sahabat Iqbaal Ramadhan",1
"Masuk Gang Sempit, Berikut 4 Asli Barbie Kumalasari",1
"Pablo dan Rey Utami Ditahan, Jadi Korban Video ' Mulut '",1
Kolaborasi Idol - Pop yang Nagih!,1
"Aprilio Betah Rambut Gaya Emo, Vicy?",1
"Digrebeg Bersama Ridho Illahi, Chagii Amelia Salah Khilaf",0
"Hotman Paris Suka atau Cowok, Roy: Dijawab",0
"Fico Fachriza, Line Up JICOMFEST 2019 Muncul",0
"Nonton Raditya Line Up Lain dalam 2019, Harga?",1
Desain Setelah Direvisi Bikin Fans Puas,0
"Sederet Rumah Mewah Selebriti, Mini Golf - Danau",1
Malik Mantan Salmafina Kembangkan Bisnisnya Dari Saffron Peternakan,0
Barbie Kumalasari Bongkar Rahasia Galih ke Suami,0
"Murtad di Gereja, Salmafina Sunan: Tuhan Ajarkan",0
"Makan Jokowi Prabowo, Prisia Nasution",0
"Gigi Bareng Komedian Internasional, Sidik Jadi Lineup JICOMFEST",0
Istri Perwira Ungkap Nyaman Dengan Keyakinan Barunya?,1
"Serius Agama Baru, Sunan Hafal Hukum Taurat",0
9 Potret Kedekatan Cut Istri Suaminya yang Akrab,1
Netizen Dibuat Terpana Dengan Proporsi Jennie,0
"Mantan Pramugari Kelakuan Buruk - Pop Pesawat, Siapa Terbaik?",1
Siapkan Nostalgia di THE LION KING 2019,0
"Hadiri Kompetisi PUGB, dan Hesty - Deg -",0
"Tak Galih Penjara, Barbie Kumalasari: Aku Masih",0
"Blak - Blakan Agama, Salmafina Sunan Tegaskan Bukan",0
"Nunung, Ditangkap Polisi Suami",0
"Barbie Kumalasari Tak Penuhi Pemeriksaan Kepolisian,",1
Teater Koma Milenial Modernitas Goro - Goro: 2,0
"Tessa ' Ikan Asin ', Ada?",1
6 Sosok Sambiran Suami Nunung yang Juga Narkoba,1
"Improvindo JICOMFEST 2019, Mc Dani Jamin Bikin Ngakak",1
"Sinopsis Drama BIG 10, Keluarga Gong",0
Terungkap Fakta Jika Srimulat Tak Menyapa,1
"Sinopsis ' CINTA SUCI ' 326, 23 2019",0
"Sinopsis Drama BIG 13, Identitas Gong",0
"Sinopsis Drama Episode, Kisah Cinta Gong & Lee Jung",0
"Sinetron ' ORANG KETIGA ' Tayang Rabu, 24",0
"Sinopsis BIG, Pengakuan Cinta Min Jung",0
"Kabar Video Atlet, Begini Komentar Mikha",1
"Mantap Menikah Fadel, Muzdalifah Ungkap Romantis",0
Co Working Space Pertama dan Satu - Satunya Jakarta,1
"20 Gelar Puteri Indonesia 2019, Siapa Juaranya?",1
"Sinopsis Sinetron ' ' Kamis, 25 2019",0
Keluarga Jessica Video Syur Richard Kyle Dijebak,0
"Rumah Berlapis, Dari Sumber Muzdalifah?",1
"Drama BIG Episode, Akankah Keajaiban pada Gong?",0
"' ENDGAME ' Jadi Aksi, Kelanjutan Marvel Cinematic",1
"Gelar Show di, Pandji Pragiwaksono Soal",0
"' ANAK LANGIT ' -, Tayang 25 2019",0
"Program MNCTV di Bulan Ramadan, Hingga Ipin",0
"Gara - Gara Air, Kim Park Min Young",1
"Posting Foto RS, Peggy Melati Sukma Bicara",0
"Pemutaran Perdana Film Short Pitching 2018, dan LASAGNA",0
"Sinopsis Sinetron ' ' 101, Tayang 26 April",0
"Posting Foto Dengan Tagar ' ', Ivan Gunawan?",1
Begini Upaya Damaikan William dan Pangeran Harry,1
"New Tanpa, Pangeran William: Cinta Akan Menang",1
Anji Beberkan Alasan Kolabs Lucinta Luna: Boleh TV,0
"Drama W Episode 1, Pertama Hyo Joo & Jong Suk",0
"Sinopsis Drama Episode 3, Jawaban yang Suk",0
"Sinopsis W 2, Transisi Nyata ke Komik",0
"Sinopsis Drama Episode, Jong Suk dengan Penciptanya",0
"Spoiler ' AVENGERS: ', Pria Babak Luar Bioskop",1
"Sempat Ulang Ijab Kabul, Resmi Irish di Hutan Lembang",0
"Drama W Episode 6, Kembali Lee Suk",0
"Sinetron ' CINTA ' 332, Tayang 29 2019",0
"Johan de Beule, yang Namanya Ammar Zoni Ijab Kabul",0
"Sinopsis ' ANAK ' Episode & 1118, 29 April",0
"Ivan, Adik Irish Bella yang Wali Nikah di Usia 18",0
"Sinopsis Sinetron ' ' Tayang Senin, April",0
"Drama Episode 4, Lee Jong Suk Temukan",0
"Suara Belum Selesai, Adly Fairuz Dipastikan Gedung",0
"Gelar di, Syahrini Habis - habisan",0
"! Nurul Bashira, Puteri Muslimah 2019 Sabet Gelar",1
"' Natural: The Of Alice Guy - Blache ', Sejarah Perfilm",0
"' ', Inovasi dan Untuk Investasi Emas",0
", Nurul Terpilih Menjadi Puteri Indonesia 2019",0
Baim Ungkap Paula Sudah Pintar Masak,0
"Sinopsis Episode 7, Hutang Nyawa Jong Han Hyo Joo",0
"Sempat Grogi, Barack Sudah Cium Kening Syahrini Lamaran",1
"Kedatangan dan Influencer di Wonderful Noon,?",1
"Sinopsis Drama 9, Akankah Ada Happy Ending Joo?",1
"Sinopsis Episode 8, Ancaman yang Diterima Lee Suk & Joo",0
"Perhatian Dipo Pada Nikita Mirzani, Update - Ingin",0
"Taulany Dituding Hina Ulama, Ustaz Adi Keras",0
"Nikah Dengan Fadel, Dibuat Naik Pitam Karena Ini",1
"Dengar Cut 3 Kali Berhubungan Ariel, Reaksi Suami",1
Romantisnya Chef Arnold Istri yang Sedang Hamil,1
"Persiapan, Syahrini Bangun Pagi Hingga Penasaran Dengan Suami",0
"Sinopsis W 10, Lee Jong Suk Pembunuhan",0
"Menangis Sungkeman Syahrini -, Barack Wejangan Ini. ..",1
"Sinopsis Sinetron ' ' Tayang Kamis, 2019",0
"Sinopsis Drama Episode 11, Perjuangan Lee Kebenaran",0
Pasangan Dalam Korea Dengan ' Chemistry ' Kuat,1
"Sinopsis W 12, Berhasilkah Rencana Dibuat Lee?",0
"Sinopsis Drama 13, Han Hyo Joo Diculik Pembunuh",0
"Sinetron ' BUTA ' Tayang Kamis, Mei",0
"Sinopsis Sinetron ' SUCI ' Jumat, 2019",0
"Sinetron ' ORANG KETIGA ', 3 Mei 2019",0
Cerita Ginanjar Panik Takut,1
"Pertama Bareng, Syahrini Bocorkan Reino Barack",1
"Tatap Syahrini Penuh Cinta, yang Barack Sungkeman",1
Pangeran Harry Beri Meghan Melahirkan?,1
Inilah Para Avengers Dari Terendah Hingga Tinggi,1
"Sinetron ' ' Jumat, 3 Mei 2019",0
"Silaturahmi - Reino Tanpa Orangtua, Ada Apa?",1
"Sinetron ' CINTA BUTA ', Mei 2019",0
"Sinopsis ' ' Tayang Senin, 6 2019",0
Pengantin Mewah Syahrini Dinner Muncul di Fashion Show,0
"Seleb Gala & Reino: Nagita, Mulan, Hingga Hotman",0
"Jadi Ayah, Ini Dika Beserta Artinya",1
"Foto Balita Baekhyun EXO, Bukti Dari Sudah Seorang",1
"Bandingkan dan BLACKPINK, Instagram Boy Hujatan",0
7 Potret Penampilan BLACKPINK Jadi Cinta Joong Ki,1
Joong Ki Umumkan Cerai Song Kyo,0
"Kabar Kehamilan, : Bulan Ini Mampet",0
"Nicky Tirta Sudah Nyaman Kuliner, Pernah Bikin",0
"Sinetron ' ORANG ' Tayang, 6 Mei",0
"Soal Mantan dan ' ', Galih Ginanjar: Itu",0
"Mitos Pernikahan, Inikah Penyebab Song Ki?",1
"Tanggapi Pernyataan Galih, Fairuz Rafiq: Baik Diem",0
Drama Sudah Pernikahan Song Joong Ki - Song Bermasalah,0
"6 K - Pop Idol Rambut, Jungkook - Chanyeol EXO",1
"Terkait Pernyataan Ikan Asin, : Itu Sebenernya Stand",0
"Sinopsis ' CINTA SUCI ', 6 Mei",0
"Terungkap Muzdalifah Jual Rumah Emasnya, Berhubungan",0
Hotman Paris Siap A Rafiq Laporkan Galih ke,0
"Banjir Komika, Begini Cara Tiket 2019",1
"SPIDER - MAN: FAR FROM HOME, - Spidey di",0
"7 Drama Jeon Mi, Artis Korea yang Bunuh Diri",1
"Bawah Sengatan, Igor Saykoji & Andovi da Lopez Tanam",0
"Ahmad Temukan Benjolan Leher, Istirahat Sebelum Operasi",0
"Transformasi Barbie, Dari di ' Bidadari ' Sampai",0
"4 Tahun Syahputra, Begini Rumahnya Sekarang",1
"Lama Tak Terlihat Televisi, Begini Kabar",1
"Gelar, Amanda Terinspirasi dari Andi Rianto & Gutawa",0
"Sering Tipu di Properti, Alona Beralih Hati",0
"Pertama ' Asin ', Suami Fairuz A Rafiq Mau Ngajak",1
"Bukan Zendaya, Penyanyi Satu Bakal Perankan Ariel Live",1
"11, Muslim di ' SPIDER - MAN: FAR FROM '",1
"Fashion Modern, Artis Repot Beli Jas",0
"Aksi Pohon, ' Candi Darling ' Saykoji",0
"Pernah Ibunya Idap, Kondisi Sebenarnya Ibu Barbie",1
"Main ' Sinetron Ali ', Kevin Bzezovski di",0
"Nia Pamer Singset, Pakai Swimsuit One",1
"3 yang Pernah Dekat Dengan Diego, Willy!",1
Tya Ariestya Ajak ' Adventure Of DOREMI Land ',0
"Digrebeg di, Aktor FTV Ridho Berduaan Amelia?",1
"Umur 3, Begini Zalina Raisa dan Hamish Sekarang",1
"Member BTS Punya Pendapatan Paling, Bias Siapa?",1
"Bakal Tampil JICOMFEST 2019, Intip Video yang Super",1
Berakting ' MAHASISWI ' Ingatkan Mikha Tambayong Serunya,0
"Berapa Humormu, di JICOMFEST 2019",1
"Ditanya Kemungkinan Jadi, Celine Evangelista Jatuh Islam",0
"Menarik Rachman, Tak Wajah - Pegang Gelar Desain",1
"Cinta, 5 Pasangan Seleb yang - Rujuk Setelah",1
"Meriahkan Fest 2019, Syahrini dan Reino Barack Siapkan Makanan",0
"Ingin Jaga Nabi, Opick Percayakan Kekuatan dan",0
"Penuh Dosa, Hijrah Joko Wajibkan 10 Belajar Agama",0
Alasan Widow di ' AVENGERS ENDGAME ',1
"Sinetron ' LANGIT ' Episode, 15 Mei 2019",0
"Sinopsis ' CINTA BUTA ' Episode 125, Tayang",0
"Sinetron ' ' 354 &, Tayang 15 Mei 2019",0
"6 Kemiripan Ramadhani dan, Cocok Jadi Kakak?",1
"Sinetron ' ISTRI - ISTRI AKHIR ZAMAN ' Episode 10, 15",0
"Sinopsis Sinetron ' ORANG ' 665, Tayang 15",0
"Tak Terjadi Pernikahan dengan Kris, Bakal Ajukan Kasasi",0
"Sosok, Pengusaha Pacar Triyoga",0
Crazy! Pria Ini Beli Yacht Raffi Cash!,1
"Sinopsis Sinetron ' KETIGA 664, 14 2019",0
"9 Potret Transformasi Song di Baru, Makin Kekar & Ganteng",1
"Tim di Masa: Siapa Bertahan, Bakal, Pensiun",0
"Hasil Jepretan Reino, Syahrini Anggun di Sawah",0
"Sinetron ANAK LANGIT Episode &, Tayang 16 Mei 2019",0
"3 Keunikan Hubungan - Raisa -, Pernah Sebelumnya",1
Kabar dari Prabowo Subianto Keluarga,1
"Sinopsis CINTA Episode 126, Tayang 16",0
"Sinetron ' ORANG KETIGA ' Episode 666, Tayang 2019",0
"Hamish Tampak Super, Raisa Tahan Foto Suami",0
"Sinopsis Sinetron ' MERINDU ' Episode, Tayang Mei",0
Dewan Juri Pujian Semua Penampil AKSI 2019,0
Dari Dari AKSI Kloter 5 2019,0
"Potret Cantik Ming Xi, Victoria ' yang Dilamar Anak Miliuner",1
"Mirzani Susui Arkana Bukan Pakai ASI, tapi",1
"Guritno Senang, Humble Rata Menikah Semua",0
"Artis Ini Waisak, Siapa Saja?",1
Cerita Ramadhani yang Pernah Kesasar Rumah Keluarga Bakrie Saat,1
"Bersama Lanccelot, Amanda Layaknya Putri di Negeri",0
Heboh! Syahrini dan Maya Sepanggung Bareng di TV,1
Pertemuan Pertama Syahrini dengan Maya Setelah Dinikahi Reino,0
Sastro Kirim Bantuan Makanan ke Aparat Bertugas 2019,0
"Mencoba Ikhlas, Larissa Chou Panggilan Ustaz Ilham",0
"Sinopsis Sinetron ' BAGINDA ', Tayang 15 Mei",0
"Sambut, 3 Penyanyi Berbagi dengan Anak - Anak Asuhan",1
Feige Ungkap Hulk Tak Sekedar Kembalikan Yang Jadi Debu,0
Si Nanda Nindi Dari Tersingkir 18 AKSI 2019,0
8 ' ALADDIN ' Pakai Asli Lho,1
"Mengenal Keluarga Ustaz Arifin: Dari, Anak Sampai yang Cantik",1
"Bikin Kalung Berlian, Gunawan Panik",1
"Unggah Foto, Olla Ramlan Ternyata Sudah Sejak Tahun",0
"Luna Maya & Dalam Acara, Ricardo: Emosi",0
"Putri Ahok Lulus SMA, Bareng Veronica Jadi",0
"Habis Jutaan Rupiah di Supermarket, Mirzani Panjang!",1
Model Ini Sampai Gaya Berbusana Jennie BLACKPINK,1
Indosiar Siapkan Berbagai Program,0
"Cowok 22 Dicoret dari Kartu Keluarga,!",1
Film Layar Perdana Tayang di SCTV Untuk Libur Lebaran Kamu,1
"10 Idol Korea Berangkat Militer Depan, Ada BTS &",1
"Bukber Bareng Besar, Ada Millendaru Jadi",1
"Foto Jessica - Kyle, Mandi Pakai Baju - Warni",0
Kyuhyun Super Junior Salah Sebut Judul Girlband Lovelyz,0
"Dirumorkan Cerai, Song Kehidupan Pernikahannya dengan Song Hye",0
"Terbang Dicabut, Vincent Raditya: Tanpa Saya Membuat",0
"Mau Pisah, Kim Jae Wook Park Min Young",0
"10 Vincent Raditya, Pilot yang Karena Video Limbad",1
Ratna Sarumpaet Hadapi Dakwaan 6 Penjara dari,0
"Balik Saat Manggung, MUA Cuma Memoles Area",0
Kutcher Jadi di Persidangan Pembunuhan Berantai,0
Johnson ' Rock ' Bergabung ke Cinematic Universe?,1
"Deretan KPop Idol Paling, Nih!",1
! Meghan Bayi Laki - laki,1
2 Ini Jalani Puasa Pertama Jadi Mualaf,1
Penampilan Berhijab Irish Bella Saat Bareng Ammar Curi,1
"Drama, 16, Happy Dicari Lee Jong Suk & Han Hyo Joo",0
"Sinopsis ' ' Tayang, 7 Mei 2019",0
"Masih di, Ungkap Tak Sabar Kunjungi Meghan -",0
"Sinopsis LIFE Episode 1, Tersembunyi Sakit",0
"Foto Perdana Arkana Anak Nikita Mirzani,!",1
"Dengan Mysterio, Sosok dalam SPIDER - MAN: HOME",0
"Sinopsis Drama LIFE Episode 2, Lee Dong",0
"Sinopsis Sinetron ' ANAK LANGIT ' Tayang,",0
"Sinetron ' CINTA ' Tayang, 8 Mei",0
"Sinetron ' CINTA SUCI ' Tayang Selasa, Mei",0
() Lazada Hadirkan Bersama Rianto dan Top Indonesia,0
"Sinopsis Sinetron ' ANAK ' Tayang, 2019",0
"Pakai Hijab, Evangelista Banjir Pujian dan Doa Dari",0
BREAKING: Meghan Markle dan Pangeran Harry,0
"Liburan Ke, Spider - Man?",1
"Diistirahatkan Dari Progam NET, Andre Taulany: Dari Allah",0
"Andi: Saya Tidak Steve, Bantu Anak Saya",0
"Kecelakaan Mobil, Idol Ini Seketika",1
"Sinopsis Drama LIFE, Carut Marut Rumah",0
"Tahun ke -, Iis Dahlia Masih Cantik Dan Muda",0
"Kesuksesan, Sinetron ' 3 ' Hadir di Layar",0
"Unik ' POKEMON DETECTIVE ', Kini Bisa Seperti",1
14 Hollywood Ini Ternyata & Puasa di Ramadan,1
"Sinopsis Sinetron ' ORANG KETIGA ', Mei",0
"Drama LIFE 3, Kegalauan Wook Cho Seung Woo",0
"Sinopsis ' CINTA SUCI ' Rabu, 2019",0
"Sinetron ' ANAK LANGIT ' Tayang, 9",0
"Kondisi Ani Yudhoyono RS, Berubah Drastis",0
"Habis Kesabaran, Lee Hoon Bakal Laporkan Anaknya",0
Belakangi Masjid Super Cara Ammar Irish Bella yang Berhijab,1
': ENDGAME ' Marvel Akan Umumkan Karakter,1
"Sinopsis Sinetron ' ORANG KETIGA ' Selasa,",0
"Kim Go Resmi Jadi Lawan Lee, Dua Karakter",0
"Putrinya, Foto Keluarga Bareng Istri Kasyafani",0
"Sophia Latjuba ke Gading, Roy Marten Ungkap Hubungan",1
"Drama Episode 5, Batin Cho Seung",0
"Sinetron ' CINTA BUTA ' Rabu, 9",0
"Hadiri New Week, Hadiah Pemenang TRESemme The Runway",0
"Tumbuh Dua Berbeda, Celine Ternyata Cucu Pejuang",0
"Telaten, Momen Menantu Cantik Dampingi Ani Yudhoyono",0
"AKSI 2019 Top 3, Giliran Sri Harus Majalengka",0
"Main Pikiran Jessica Iskandar, Deddy Dicium di Depan",0
"Arifin Ilham Kritis, Alvin Faiz Minta",0
"Kim Go Resmi Main Lee Min Ho, Korea",0
"8 Indonesia Ini Hamil Duluan, Ternyata Hoax",1
"Setelah Sukses Dunia Hiburan, Adly Kopi",0
"Syahrini & Reino Barack: Saat Bukber, dan Digendong",0
"Bani, Cowok Kekasih Lulu Tobing Cucu Raja Kapal",0
Pemulangan Jenazah Yudhoyono,0
"Hengkang dari Voice Setelah, Adam Levine Masalah?",1
"Dengan Banyak Wanita, Odom Keluarkan Banyak Aborsi",1
"Shayk - Putus, Gaga Penyebabnya?",1
"Rumor Tim ' AVENGERS ' Baru, Captain Marvel?",1
Komentar Kaki Melanie Ricardo,1
Rayakan Idulfitri Artis Ocean Marchiano Undang Puluhan,0
"Ditjen Pajak Mukena Seharga Rp, 5, Marzuki Alie Bela",0
"AVENGERS ENDGAME, Petinggi Marvel Kantongi Nama untuk Fase",1
Amber (x) Soal Hubungan dan Kekasihnya,1
"Pulang ke Indonesia, Luna Sahabat Ajaib",0
"8 K - Idol Ini Pernah Mengaku Lain, Saja?",1
Dalang Dari Cilacap Di 4 Panggung 2019,0
"Lulus SMP, Kangen Band Ikut Ujian Paket di Lampung",0
"11 Potret OOTD Cantik Jihye Moon, Mualaf Korea Ramadan",1
"Di Rambut Nabi Muhammad 7 Pesawat, Indonesia Dijaga Pendekar",1
"Digombalin Penggemar, Reaksi Malu - BLACKPINK",1
"Gaptek, Tom Tak Cara Download ' SPIDER - MAN: FAR HOME '",0
"5 Tahun di Jakarta, Chow Harapan Sang?",1
"8 Bernaung di JYP, Soloist Ini Hengkang!",1
"Bella, Belajar Sedikit - dan Doa",0
"Posisi Juri Indonesian Idol Digantikan Anang,",1
"Unggah Dhani Bersama, Mulan Jameela?",1
"Sempat Alami Pendarahan, Irish Lebih -",0
' ' Wujudkan Harapan Baim Wong Bersama Teman Satu,0
"Kabar Agil Penderita di Sinetron ' 3 ', Kini",0
"Dituding, Tiga Gara: Kalau Mau Terkenal, Saya Pantat",1
"Dapat, Anak Pangeran Harry - Meghan Master Archie",0
"Baru Tahun, Bungsu Sudah Lagu - Lagu God Bless",0
"Ditawari Gaji, Masih Enggan Balik Raffi Ahmad",0
"Viral Video Siwon Kepedasan, Tembus 16 2!",1
"' ' Drama Korea Ini, Benar - Jadi ' '",1
"Dancer - Terpopuler Saat Ini, Kalah Kece!",1
"Estianty Kata Pamer, Dewi Berikan Komentar",0
"Ala, Indonesia - Amerika Ditempuh 8",0
"Ha Buka Concert, Seisi Istora Senayan Bergemuruh!",1
"Vesta Tutup Rapat Transgender, Tak Banyak yang Pria",0
X Para Fans dengan Teaser Musik Terbarunya,0
"Foto di Liburan, BTS Siapkan ' Voyage '?",1
"Disomasi, Syahputra: Gue Nggak ' ', ' '",1
"Jadi Punya, Mila Nyaris Tak Bisa Dikenali",1
"Terlalu, Nia Pernah di Rumah Sendiri",0
"Menangis Saat Posisinya Indonesian Idol, Alasan Armand Maulana",1
Top 3 Puteri 2019 Dikirim ke Ajang,1
Azhari Kenalkan Khas Suku ke Warga London,0
"Heboh Pesawat 8 Jam, Sederet Seleb Ini Tulis",1
Zul Zivilia Bisa Hasilkan Uang Balik Penjara,0
"Verrell Bramasta 3 Bulan Jadi, Bisa 2 Mobil!",1
"Selebritis yang ' ' Skandal BTS, Siapa?",1
"Kembali ke, Merry Tawaran Ahmad Bekerja Dengannya Lagi",0
"12, Dari Cowok Cantik Berdada - Bikinian",1
"Kasus Bebby Fey, Dinar Candy: Akan Diam!",0
"Resmi, Ini Baru Film Indonesia 2019",1
Jawaban Sabrina Chairunnisa Soal Apa Nggak di Idul,0
5 Film Indonesia Terbaru Bikin # AntiNgaret ke,1
"Sambut Kemerdekaan, Indosiar Konser Musik dan",0
"Wanda Hamidah Film Lagi Setelah Vakum, Lama",0
Vanessa Ungkap Perselingkuhan Ruben dengan Dangdut,0
"SHINee Akan HUT RCTI ke - 30, Shawol Beruntung!",1
"Bukti Sehun Religius, Tak yang Tahu",1
Achmad Bakrie 2019 Rio Febrian dan Ivanova,0
"Bareng Ginanjar atau, Mana Akan Barbie Kumalasari?",1
James Gunn Ungkap Batman Bakal ' 2 '?,1
"Mia Khalifa - Bukaan Tentang, Diteror ISIS!",1
"Jadi Sutradara, Thorne Dewasa Bareng PornHub",0
Ria Ricis Soal Timnya yang Video ' Saya ',1
"Onsu Ulang Tahun, Transformasinya dari Tembem Abis - Segar Muda",1
"Drama, Anak Iis Sugianto Tema Soal Kesehatan Mental",0
"Hadiri Anak Punjabi, Maya & Santap Api!",1
"Artis Ini Pernah Jadi Anggota Paskibra,?",1
"Dengan Reino Barack, Ini Syahrini Harganya Sampai Digit!",1
"Panas - Panasan, Andovi Da Lopez Pohon Benteng Van Bosch",0
Tugas Krusial Akbar Pada 17 di Istana,0
"Idola dengan Rahang Tajam ' Mengiris ', Sampai Bobby",1
"Jerinx Unggah Pernikahan Bali, Sumpahnya",0
"Peduli Keselamatan Bumi, Ikutan Pohon Ngawi",0
Jonas Gelar Pesta Bertema ' Bond ' Rayakan - 30,0
"Drama Perceraian Goo - Ahn Jae, Hilangnya - Butuh",0
"Dapat Dari Suami, Titi Kamal Main",0
"Jual Rumah, Kediaman Denada Keluarga Menteri Dengan Segini",1
"Nia Anak Raam, Sebal Sama BCL Gara - Gara",1
Pasangan Korea yang Cinlok Tak Berakhir: Putus - Cerai,1
"Penampilan Mutia Ayu Hari dengan Glenn, Cantik Bergaun",0
"Melaney Kehilangan Pekerjaan, Elza Syarief: Dia Mulu",0
"Super Keren, Beats of Pikat Pecinta Film",0
"Marcella Simon Mualaf, Didampingi Cut Meyriska",0
"! Ini Alasan - Putus, Bukan Karena Rezky Aditya",1
"Yuk, Jemput Impian Kamu!",1
Nikita Mirzani Siap Penjara Lindungi dari Ukra,0
"Anak Ditiru Fans, : Bayimu Pantas Nama Itu!",1
"Tak Menunggu, Penutup ' ON FESTIVAL 2019 '",0
"Dianggap, Fey Beber Bukti Sang Youtuber",1
"Dari Niki hingga, # WOWConcert Siap Maksimalkan Kamu",0
Trump Hina John Legend & Chrissy Teigen Bermulut,0
"Ramaikan Launching WOW, Berhadiah Rumah Miliran",0
"Hotman Paris Dapat Panggilan ' Lora ', NU",1
"Dilan, Jaemin Dream Sukses Bikin Baper",1
"Gisella Anastasia Video Joget Cowok, Serba Jadi Janda",0
"Maulana Putrinya, Dewi Peserta di The Voice Indonesia",0
"BJ Habibie, Bunga Citra Lestari Sempat Oleh Beliau",0
Okie ' Satukan Visi ' Dengan Jims di Miss,0
Kylie Jenner Unggah Pelukan Travis Scott,1
Inilah Sederet Tipe Pacar Biasa dalam Korea,1
"Dan Banyak Haters, Barbie Pilih Menikmati",0
"Gaya Tas Pinggang Kylie Jenner, Stylish!",1
"Penuh Duka, Bunga Citra Lestari Sampaikan Terakhir Habibie",0
Boy William Meninggal: I Will Forever of You,0
"Bisnis Anak Habibie, Sama - Sama Cerdas Sukses",1
"Dewi Pamer Mikhael Moeis, Ganteng Banget!",1
Cerita Mochtar Berhasil Turun Kg dalam 1,0
"Kwon Kakak - Dragon Bakal Kim Min Joon, Begini",1
"Cabello Shawn Mendes Ciuman ala Ikan, Konfirmasi Pacaran?",1
"Crop Barbie Kumalasari, Onsu Diajak ke Nevada",0
